time,x,y,force
1359,23,249,37.65
1360,23,250,17.25
1361,23,244,3.14
1362,23,245,14.12
1363,23,246,10.98
1364,23,247,7.84
1365,23,248,10.98
1366,23,249,39.22
1367,23,250,17.25
1368,23,244,3.14
1369,23,245,14.12
1370,23,246,10.98
1371,23,247,7.84
1372,23,248,10.98
1373,23,249,40.78
1374,23,250,18.82
1375,23,244,3.14
1376,23,245,14.12
1377,23,246,10.98
1378,23,247,7.84
1379,23,248,12.55
1380,23,249,42.35
1381,23,250,20.39
1382,23,244,1.57
1383,23,245,12.55
1384,23,246,10.98
1385,23,247,7.84
1386,23,248,12.55
1387,23,249,43.92
1388,23,250,21.96
1389,23,244,1.57
1390,23,245,12.55
1391,23,246,10.98
1392,23,247,7.84
1393,23,248,12.55
1394,23,249,45.49
1395,23,250,21.96
1396,23,244,1.57
1397,23,245,10.98
1398,23,246,10.98
1399,23,247,7.84
1400,23,248,12.55
1401,23,249,48.63
1402,23,250,23.53
1403,23,245,9.41
1404,23,246,9.41
1405,23,247,7.84
1406,23,248,12.55
1407,23,249,50.20
1408,23,250,25.10
1409,23,251,1.57
1410,23,245,7.84
1411,23,246,9.41
1412,23,247,7.84
1413,23,248,14.12
1414,23,249,51.76
1415,23,250,26.67
1416,23,251,1.57
1417,23,245,7.84
1418,23,246,9.41
1419,23,247,7.84
1420,23,248,14.12
1421,23,249,54.90
1422,23,250,28.24
1423,23,251,1.57
1424,23,245,6.27
1425,23,246,7.84
1426,23,247,7.84
1427,23,248,14.12
1428,23,249,56.47
1429,23,250,31.37
1430,23,251,3.14
1431,23,245,4.71
1432,23,246,7.84
1433,23,247,7.84
1434,23,248,14.12
1435,23,249,59.61
1436,23,250,32.94
1437,23,251,3.14
1438,23,245,4.71
1439,23,246,7.84
1440,23,247,7.84
1441,23,248,14.12
1442,23,249,62.75
1443,23,250,34.51
1444,23,251,3.14
1445,23,245,3.14
1446,23,246,6.27
1447,23,247,7.84
1448,23,248,15.69
1449,23,249,65.88
1450,23,250,37.65
1451,23,251,3.14
1452,23,245,3.14
1453,23,246,4.71
1454,23,247,6.27
1455,23,248,15.69
1456,23,249,69.02
1457,23,250,39.22
1458,23,251,4.71
1459,23,245,1.57
1460,23,246,4.71
1461,23,247,6.27
1462,23,248,17.25
1463,23,249,73.73
1464,23,250,42.35
1465,23,251,4.71
1466,23,246,3.14
1467,23,247,6.27
1468,23,248,17.25
1469,23,249,78.43
1470,23,250,47.06
1471,23,251,4.71
1472,23,246,3.14
1473,23,247,4.71
1474,23,248,17.25
1475,23,249,83.14
1476,23,250,50.20
1477,23,251,6.27
1478,23,246,1.57
1479,23,247,4.71
1480,23,248,17.25
1481,23,249,89.41
1482,23,250,54.90
1483,23,251,6.27
1484,23,246,1.57
1485,23,247,3.14
1486,23,248,17.25
1487,23,249,94.12
1488,23,250,58.04
1489,23,251,7.84
1490,23,247,3.14
1491,23,248,17.25
1492,23,249,98.82
1493,23,250,62.75
1494,23,251,7.84
1495,23,247,1.57
1496,23,248,15.69
1497,23,249,101.96
1498,23,250,67.45
1499,23,251,9.41
1500,23,253,1.57
1501,23,248,14.12
1502,23,249,105.10
1503,23,250,70.59
1504,23,251,9.41
1505,23,253,3.14
1506,23,248,10.98
1507,23,249,106.67
1508,23,250,73.73
1509,23,251,10.98
1510,23,253,3.14
1511,23,248,9.41
1512,23,249,106.67
1513,23,250,76.86
1514,23,251,10.98
1515,23,253,4.71
1516,23,248,6.27
1517,23,249,103.53
1518,23,250,78.43
1519,23,251,10.98
1520,23,252,1.57
1521,23,253,6.27
1522,23,248,3.14
1523,23,249,97.25
1524,23,250,80.00
1525,23,251,10.98
1526,23,252,1.57
1527,23,253,6.27
1528,23,248,1.57
1529,23,249,86.27
1530,23,250,78.43
1531,23,251,10.98
1532,23,252,1.57
1533,23,253,7.84
1534,23,249,72.16
1535,23,250,76.86
1536,23,251,10.98
1537,23,252,1.57
1538,23,253,7.84
1539,23,249,56.47
1540,23,250,73.73
1541,23,251,10.98
1542,23,252,1.57
1543,23,253,7.84
1544,23,249,40.78
1545,23,250,65.88
1546,23,251,9.41
1547,23,252,1.57
1548,23,253,7.84
1549,23,249,26.67
1550,23,250,56.47
1551,23,251,9.41
1552,23,252,1.57
1553,23,253,7.84
1554,23,249,15.69
1555,23,250,42.35
1556,23,251,6.27
1557,23,252,1.57
1558,23,253,6.27
1559,23,249,6.27
1560,23,250,28.24
1561,23,251,4.71
1562,23,252,1.57
1563,23,253,3.14
1564,23,249,1.57
1565,23,250,12.55
1566,23,251,1.57
1567,23,252,1.57
1568,23,253,1.57
1569,23,250,3.14
1570,23,252,1.57
1571,23,253,1.57
1572,23,253,1.57
1573,23,335,3.14
1574,23,336,7.84
1575,23,335,3.14
1576,23,336,9.41
1577,23,335,3.14
1578,23,336,10.98
1579,23,335,3.14
1580,23,336,10.98
1581,23,335,3.14
1582,23,336,10.98
1583,23,337,1.57
1584,23,335,3.14
1585,23,336,12.55
1586,23,337,1.57
1587,23,335,3.14
1588,23,336,12.55
1589,23,337,3.14
1590,23,335,3.14
1591,23,336,12.55
1592,23,337,3.14
1593,23,335,3.14
1594,23,336,12.55
1595,23,337,3.14
1596,23,335,3.14
1597,23,336,12.55
1598,23,337,3.14
1599,23,335,3.14
1600,23,336,12.55
1601,23,337,3.14
1602,23,335,3.14
1603,23,336,14.12
1604,23,337,3.14
1605,23,335,4.71
1606,23,336,14.12
1607,23,337,3.14
1608,23,335,4.71
1609,23,336,14.12
1610,23,337,4.71
1611,23,335,4.71
1612,23,336,15.69
1613,23,337,4.71
1614,23,335,4.71
1615,23,336,15.69
1616,23,337,4.71
1617,23,335,4.71
1618,23,336,17.25
1619,23,337,4.71
1620,23,335,6.27
1621,23,336,17.25
1622,23,337,4.71
1623,23,335,6.27
1624,23,336,18.82
1625,23,337,4.71
1626,23,335,6.27
1627,23,336,18.82
1628,23,337,4.71
1629,23,335,6.27
1630,23,336,20.39
1631,23,337,6.27
1632,23,335,6.27
1633,23,336,20.39
1634,23,337,6.27
1635,23,335,6.27
1636,23,336,21.96
1637,23,337,6.27
1638,23,335,7.84
1639,23,336,23.53
1640,23,337,6.27
1641,23,335,7.84
1642,23,336,25.10
1643,23,337,6.27
1644,23,335,7.84
1645,23,336,26.67
1646,23,337,7.84
1647,23,335,7.84
1648,23,336,28.24
1649,23,337,7.84
1650,23,335,9.41
1651,23,336,29.80
1652,23,337,7.84
1653,23,335,9.41
1654,23,336,31.37
1655,23,337,9.41
1656,23,335,9.41
1657,23,336,32.94
1658,23,337,9.41
1659,23,335,9.41
1660,23,336,34.51
1661,23,337,10.98
1662,23,335,10.98
1663,23,336,37.65
1664,23,337,10.98
1665,23,335,10.98
1666,23,336,39.22
1667,23,337,12.55
1668,23,335,10.98
1669,23,336,40.78
1670,23,337,12.55
1671,23,335,10.98
1672,23,336,43.92
1673,23,337,14.12
1674,23,338,1.57
1675,23,335,10.98
1676,23,336,47.06
1677,23,337,14.12
1678,23,338,1.57
1679,23,335,10.98
1680,23,336,48.63
1681,23,337,15.69
1682,23,338,1.57
1683,23,335,10.98
1684,23,336,50.20
1685,23,337,17.25
1686,23,338,3.14
1687,23,335,9.41
1688,23,336,51.76
1689,23,337,18.82
1690,23,338,3.14
1691,23,335,9.41
1692,23,336,51.76
1693,23,337,20.39
1694,23,338,3.14
1695,23,335,7.84
1696,23,336,50.20
1697,23,337,20.39
1698,23,338,3.14
1699,23,335,6.27
1700,23,336,43.92
1701,23,337,20.39
1702,23,338,3.14
1703,23,335,4.71
1704,23,336,36.08
1705,23,337,21.96
1706,23,338,3.14
1707,23,339,1.57
1708,23,335,3.14
1709,23,336,25.10
1710,23,337,20.39
1711,23,338,3.14
1712,23,339,1.57
1713,23,335,1.57
1714,23,336,17.25
1715,23,337,18.82
1716,23,338,3.14
1717,23,339,3.14
1718,23,336,9.41
1719,23,337,17.25
1720,23,338,3.14
1721,23,339,3.14
1722,23,336,4.71
1723,23,337,14.12
1724,23,338,3.14
1725,23,339,3.14
1726,23,336,1.57
1727,23,337,10.98
1728,23,338,3.14
1729,23,339,4.71
1730,23,337,6.27
1731,23,338,1.57
1732,23,339,4.71
1733,23,337,3.14
1734,23,338,1.57
1735,23,339,4.71
1736,23,339,3.14
1737,23,339,3.14
1738,23,339,3.14
1739,23,339,1.57
1740,22,2,1.57
1741,22,2,3.14
1742,22,3,1.57
1743,22,2,4.71
1744,22,3,3.14
1745,22,1,1.57
1746,22,2,4.71
1747,22,3,3.14
1748,22,1,1.57
1749,22,2,6.27
1750,22,3,4.71
1751,22,1,1.57
1752,22,2,6.27
1753,22,3,4.71
1754,22,1,1.57
1755,22,2,6.27
1756,22,3,4.71
1757,22,1,3.14
1758,22,2,7.84
1759,22,3,6.27
1760,22,1,3.14
1761,22,2,7.84
1762,22,3,6.27
1763,22,1,3.14
1764,22,2,7.84
1765,22,3,6.27
1766,22,4,1.57
1767,22,1,3.14
1768,22,2,9.41
1769,22,3,6.27
1770,22,4,1.57
1771,22,1,3.14
1772,22,2,9.41
1773,22,3,6.27
1774,22,4,1.57
1775,22,1,3.14
1776,22,2,9.41
1777,22,3,7.84
1778,22,4,1.57
1779,22,0,1.57
1780,22,1,4.71
1781,22,2,10.98
1782,22,3,7.84
1783,22,4,1.57
1784,22,0,1.57
1785,22,1,4.71
1786,22,2,10.98
1787,22,3,7.84
1788,22,4,1.57
1789,22,0,1.57
1790,22,1,4.71
1791,22,2,12.55
1792,22,3,7.84
1793,22,4,1.57
1794,22,0,1.57
1795,22,1,4.71
1796,22,2,12.55
1797,22,3,9.41
1798,22,4,1.57
1799,22,0,1.57
1800,22,1,4.71
1801,22,2,12.55
1802,22,3,9.41
1803,22,4,1.57
1804,22,0,1.57
1805,22,1,4.71
1806,22,2,12.55
1807,22,3,9.41
1808,22,4,1.57
1809,22,0,1.57
1810,22,1,4.71
1811,22,2,12.55
1812,22,3,9.41
1813,22,4,1.57
1814,22,0,3.14
1815,22,1,6.27
1816,22,2,12.55
1817,22,3,9.41
1818,22,4,1.57
1819,22,0,3.14
1820,22,1,6.27
1821,22,2,12.55
1822,22,3,9.41
1823,22,4,3.14
1824,22,0,3.14
1825,22,1,6.27
1826,22,2,12.55
1827,22,3,10.98
1828,22,4,3.14
1829,22,0,3.14
1830,22,1,6.27
1831,22,2,12.55
1832,22,3,10.98
1833,22,4,3.14
1834,22,0,3.14
1835,22,1,6.27
1836,22,2,12.55
1837,22,3,10.98
1838,22,4,3.14
1839,22,0,3.14
1840,22,1,6.27
1841,22,2,12.55
1842,22,3,12.55
1843,22,4,4.71
1844,22,0,3.14
1845,22,1,6.27
1846,22,2,12.55
1847,22,3,12.55
1848,22,4,4.71
1849,22,0,3.14
1850,22,1,6.27
1851,22,2,12.55
1852,22,3,14.12
1853,22,4,6.27
1854,22,0,3.14
1855,22,1,6.27
1856,22,2,14.12
1857,22,3,14.12
1858,22,4,6.27
1859,22,0,3.14
1860,22,1,6.27
1861,22,2,14.12
1862,22,3,15.69
1863,22,4,7.84
1864,22,0,3.14
1865,22,1,7.84
1866,22,2,14.12
1867,22,3,15.69
1868,22,4,7.84
1869,22,0,3.14
1870,22,1,7.84
1871,22,2,14.12
1872,22,3,15.69
1873,22,4,9.41
1874,22,0,3.14
1875,22,1,7.84
1876,22,2,14.12
1877,22,3,17.25
1878,22,4,9.41
1879,22,0,3.14
1880,22,1,7.84
1881,22,2,14.12
1882,22,3,17.25
1883,22,4,10.98
1884,22,0,3.14
1885,22,1,7.84
1886,22,2,15.69
1887,22,3,18.82
1888,22,4,12.55
1889,22,0,3.14
1890,22,1,7.84
1891,22,2,15.69
1892,22,3,20.39
1893,22,4,14.12
1894,22,0,1.57
1895,22,1,7.84
1896,22,2,15.69
1897,22,3,20.39
1898,22,4,15.69
1899,22,0,1.57
1900,22,1,7.84
1901,22,2,17.25
1902,22,3,21.96
1903,22,4,17.25
1904,22,0,1.57
1905,22,1,9.41
1906,22,2,17.25
1907,22,3,23.53
1908,22,4,18.82
1909,22,0,1.57
1910,22,1,9.41
1911,22,2,18.82
1912,22,3,25.10
1913,22,4,21.96
1914,22,0,1.57
1915,22,1,9.41
1916,22,2,18.82
1917,22,3,28.24
1918,22,4,23.53
1919,22,1,9.41
1920,22,2,20.39
1921,22,3,29.80
1922,22,4,26.67
1923,22,1,7.84
1924,22,2,21.96
1925,22,3,31.37
1926,22,4,29.80
1927,22,1,7.84
1928,22,2,21.96
1929,22,3,34.51
1930,22,4,31.37
1931,22,5,1.57
1932,22,1,6.27
1933,22,2,23.53
1934,22,3,37.65
1935,22,4,34.51
1936,22,5,1.57
1937,22,1,4.71
1938,22,2,25.10
1939,22,3,40.78
1940,22,4,37.65
1941,22,5,1.57
1942,22,1,4.71
1943,22,2,25.10
1944,22,3,42.35
1945,22,4,40.78
1946,22,5,3.14
1947,22,1,3.14
1948,22,2,23.53
1949,22,3,45.49
1950,22,4,43.92
1951,22,5,3.14
1952,22,6,1.57
1953,22,1,1.57
1954,22,2,21.96
1955,22,3,47.06
1956,22,4,45.49
1957,22,5,3.14
1958,22,6,1.57
1959,22,2,18.82
1960,22,3,48.63
1961,22,4,48.63
1962,22,5,3.14
1963,22,6,3.14
1964,22,2,17.25
1965,22,3,48.63
1966,22,4,50.20
1967,22,5,3.14
1968,22,6,3.14
1969,22,2,14.12
1970,22,3,47.06
1971,22,4,51.76
1972,22,5,4.71
1973,22,6,3.14
1974,22,2,10.98
1975,22,3,45.49
1976,22,4,51.76
1977,22,5,4.71
1978,22,6,4.71
1979,22,2,6.27
1980,22,3,40.78
1981,22,4,51.76
1982,22,5,4.71
1983,22,6,4.71
1984,22,2,3.14
1985,22,3,34.51
1986,22,4,50.20
1987,22,5,4.71
1988,22,6,6.27
1989,22,2,1.57
1990,22,3,26.67
1991,22,4,45.49
1992,22,5,3.14
1993,22,6,6.27
1994,22,3,18.82
1995,22,4,37.65
1996,22,5,3.14
1997,22,6,6.27
1998,22,3,10.98
1999,22,4,28.24
2000,22,5,3.14
2001,22,6,6.27
2002,22,3,4.71
2003,22,4,18.82
2004,22,5,1.57
2005,22,6,6.27
2006,22,3,1.57
2007,22,4,10.98
2008,22,5,1.57
2009,22,6,6.27
2010,22,4,4.71
2011,22,6,4.71
2012,22,4,1.57
2013,22,6,3.14
2014,22,6,1.57
2015,22,75,1.57
2016,22,75,6.27
2017,22,76,1.57
2018,22,75,6.27
2019,22,76,3.14
2020,22,77,1.57
2021,22,78,3.14
2022,22,75,6.27
2023,22,76,3.14
2024,22,77,3.14
2025,22,78,3.14
2026,22,75,6.27
2027,22,76,4.71
2028,22,77,4.71
2029,22,78,4.71
2030,22,79,1.57
2031,22,75,6.27
2032,22,76,4.71
2033,22,77,4.71
2034,22,78,6.27
2035,22,79,1.57
2036,22,83,1.57
2037,22,75,4.71
2038,22,76,4.71
2039,22,77,6.27
2040,22,78,6.27
2041,22,79,1.57
2042,22,83,3.14
2043,22,84,1.57
2044,22,75,4.71
2045,22,76,6.27
2046,22,77,6.27
2047,22,78,7.84
2048,22,79,3.14
2049,22,83,3.14
2050,22,84,3.14
2051,22,75,4.71
2052,22,76,6.27
2053,22,77,7.84
2054,22,78,7.84
2055,22,79,3.14
2056,22,83,4.71
2057,22,84,4.71
2058,22,75,4.71
2059,22,76,6.27
2060,22,77,7.84
2061,22,78,7.84
2062,22,79,3.14
2063,22,83,4.71
2064,22,84,4.71
2065,22,75,4.71
2066,22,76,6.27
2067,22,77,7.84
2068,22,78,7.84
2069,22,79,3.14
2070,22,83,4.71
2071,22,84,6.27
2072,22,75,4.71
2073,22,76,6.27
2074,22,77,7.84
2075,22,78,7.84
2076,22,79,3.14
2077,22,83,6.27
2078,22,84,6.27
2079,22,75,3.14
2080,22,76,6.27
2081,22,77,9.41
2082,22,78,9.41
2083,22,79,3.14
2084,22,83,6.27
2085,22,84,6.27
2086,22,75,3.14
2087,22,76,6.27
2088,22,77,9.41
2089,22,78,9.41
2090,22,79,3.14
2091,22,83,6.27
2092,22,84,7.84
2093,22,75,3.14
2094,22,76,6.27
2095,22,77,9.41
2096,22,78,9.41
2097,22,79,3.14
2098,22,83,6.27
2099,22,84,7.84
2100,22,75,3.14
2101,22,76,6.27
2102,22,77,9.41
2103,22,78,9.41
2104,22,79,3.14
2105,22,83,6.27
2106,22,84,7.84
2107,22,75,3.14
2108,22,76,6.27
2109,22,77,9.41
2110,22,78,9.41
2111,22,79,3.14
2112,22,83,6.27
2113,22,84,7.84
2114,22,75,1.57
2115,22,76,6.27
2116,22,77,9.41
2117,22,78,10.98
2118,22,79,4.71
2119,22,83,6.27
2120,22,84,7.84
2121,22,75,1.57
2122,22,76,4.71
2123,22,77,9.41
2124,22,78,10.98
2125,22,79,4.71
2126,22,83,6.27
2127,22,84,9.41
2128,22,76,4.71
2129,22,77,9.41
2130,22,78,10.98
2131,22,79,4.71
2132,22,83,6.27
2133,22,84,9.41
2134,22,76,4.71
2135,22,77,9.41
2136,22,78,10.98
2137,22,79,4.71
2138,22,83,7.84
2139,22,84,9.41
2140,22,76,3.14
2141,22,77,7.84
2142,22,78,10.98
2143,22,79,4.71
2144,22,83,7.84
2145,22,84,9.41
2146,22,76,3.14
2147,22,77,7.84
2148,22,78,10.98
2149,22,79,4.71
2150,22,83,7.84
2151,22,84,10.98
2152,22,76,3.14
2153,22,77,6.27
2154,22,78,10.98
2155,22,79,4.71
2156,22,83,7.84
2157,22,84,10.98
2158,22,76,1.57
2159,22,77,6.27
2160,22,78,10.98
2161,22,79,4.71
2162,22,83,7.84
2163,22,84,10.98
2164,22,76,1.57
2165,22,77,6.27
2166,22,78,10.98
2167,22,79,6.27
2168,22,83,7.84
2169,22,84,10.98
2170,22,77,4.71
2171,22,78,10.98
2172,22,79,6.27
2173,22,83,7.84
2174,22,84,10.98
2175,22,77,4.71
2176,22,78,10.98
2177,22,79,6.27
2178,22,83,7.84
2179,22,84,12.55
2180,22,77,3.14
2181,22,78,10.98
2182,22,79,6.27
2183,22,83,7.84
2184,22,84,12.55
2185,22,77,3.14
2186,22,78,9.41
2187,22,79,6.27
2188,22,83,7.84
2189,22,84,12.55
2190,22,77,3.14
2191,22,78,9.41
2192,22,79,6.27
2193,22,83,7.84
2194,22,84,14.12
2195,22,77,3.14
2196,22,78,9.41
2197,22,79,6.27
2198,22,83,7.84
2199,22,84,14.12
2200,22,86,1.57
2201,22,77,1.57
2202,22,78,9.41
2203,22,79,6.27
2204,22,83,7.84
2205,22,84,14.12
2206,22,86,1.57
2207,22,77,1.57
2208,22,78,9.41
2209,22,79,6.27
2210,22,83,9.41
2211,22,84,15.69
2212,22,86,1.57
2213,22,77,1.57
2214,22,78,7.84
2215,22,79,6.27
2216,22,83,9.41
2217,22,84,15.69
2218,22,86,1.57
2219,22,78,7.84
2220,22,79,6.27
2221,22,83,9.41
2222,22,84,17.25
2223,22,86,1.57
2224,22,78,6.27
2225,22,79,4.71
2226,22,83,9.41
2227,22,84,17.25
2228,22,86,1.57
2229,22,78,4.71
2230,22,79,3.14
2231,22,83,9.41
2232,22,84,18.82
2233,22,86,1.57
2234,22,87,1.57
2235,22,78,3.14
2236,22,79,3.14
2237,22,83,9.41
2238,22,84,20.39
2239,22,86,3.14
2240,22,87,1.57
2241,22,78,1.57
2242,22,79,1.57
2243,22,83,9.41
2244,22,84,20.39
2245,22,85,1.57
2246,22,86,3.14
2247,22,87,1.57
2248,22,83,9.41
2249,22,84,21.96
2250,22,85,1.57
2251,22,86,3.14
2252,22,87,3.14
2253,22,83,9.41
2254,22,84,23.53
2255,22,85,1.57
2256,22,86,4.71
2257,22,87,3.14
2258,22,83,9.41
2259,22,84,23.53
2260,22,85,1.57
2261,22,86,4.71
2262,22,87,4.71
2263,22,83,9.41
2264,22,84,25.10
2265,22,85,1.57
2266,22,86,6.27
2267,22,87,6.27
2268,22,83,7.84
2269,22,84,26.67
2270,22,85,3.14
2271,22,86,7.84
2272,22,87,7.84
2273,22,83,7.84
2274,22,84,28.24
2275,22,85,3.14
2276,22,86,7.84
2277,22,87,9.41
2278,22,83,6.27
2279,22,84,28.24
2280,22,85,3.14
2281,22,86,9.41
2282,22,87,10.98
2283,22,83,6.27
2284,22,84,29.80
2285,22,85,3.14
2286,22,86,10.98
2287,22,87,14.12
2288,22,83,4.71
2289,22,84,29.80
2290,22,85,3.14
2291,22,86,12.55
2292,22,87,15.69
2293,22,83,4.71
2294,22,84,31.37
2295,22,85,3.14
2296,22,86,15.69
2297,22,87,18.82
2298,22,83,3.14
2299,22,84,31.37
2300,22,85,4.71
2301,22,86,17.25
2302,22,87,21.96
2303,22,83,3.14
2304,22,84,31.37
2305,22,85,4.71
2306,22,86,18.82
2307,22,87,23.53
2308,22,83,1.57
2309,22,84,29.80
2310,22,85,4.71
2311,22,86,20.39
2312,22,87,25.10
2313,22,84,26.67
2314,22,85,3.14
2315,22,86,20.39
2316,22,87,26.67
2317,22,84,23.53
2318,22,85,3.14
2319,22,86,20.39
2320,22,87,26.67
2321,22,84,17.25
2322,22,85,3.14
2323,22,86,17.25
2324,22,87,26.67
2325,22,84,10.98
2326,22,85,1.57
2327,22,86,14.12
2328,22,87,25.10
2329,22,84,6.27
2330,22,86,10.98
2331,22,87,23.53
2332,22,84,1.57
2333,22,86,6.27
2334,22,87,20.39
2335,22,86,1.57
2336,22,87,14.12
2337,22,87,9.41
2338,22,87,3.14
2339,22,163,1.57
2340,22,160,1.57
2341,22,162,1.57
2342,22,163,3.14
2343,22,164,1.57
2344,22,160,3.14
2345,22,162,1.57
2346,22,163,3.14
2347,22,164,4.71
2348,22,160,3.14
2349,22,162,1.57
2350,22,163,4.71
2351,22,164,6.27
2352,22,160,3.14
2353,22,161,1.57
2354,22,162,1.57
2355,22,163,4.71
2356,22,164,7.84
2357,22,160,3.14
2358,22,161,1.57
2359,22,162,1.57
2360,22,163,4.71
2361,22,164,9.41
2362,22,160,3.14
2363,22,161,1.57
2364,22,162,1.57
2365,22,163,4.71
2366,22,164,10.98
2367,22,160,4.71
2368,22,161,1.57
2369,22,162,3.14
2370,22,163,4.71
2371,22,164,10.98
2372,22,165,1.57
2373,22,160,4.71
2374,22,161,1.57
2375,22,162,3.14
2376,22,163,4.71
2377,22,164,10.98
2378,22,165,1.57
2379,22,160,4.71
2380,22,161,1.57
2381,22,162,3.14
2382,22,163,4.71
2383,22,164,12.55
2384,22,165,1.57
2385,22,160,4.71
2386,22,161,3.14
2387,22,162,3.14
2388,22,163,4.71
2389,22,164,12.55
2390,22,165,1.57
2391,22,160,4.71
2392,22,161,3.14
2393,22,162,3.14
2394,22,163,4.71
2395,22,164,12.55
2396,22,165,3.14
2397,22,160,6.27
2398,22,161,3.14
2399,22,162,3.14
2400,22,163,6.27
2401,22,164,14.12
2402,22,165,3.14
2403,22,160,6.27
2404,22,161,3.14
2405,22,162,3.14
2406,22,163,6.27
2407,22,164,14.12
2408,22,165,3.14
2409,22,160,7.84
2410,22,161,3.14
2411,22,162,4.71
2412,22,163,6.27
2413,22,164,15.69
2414,22,165,3.14
2415,22,160,7.84
2416,22,161,4.71
2417,22,162,4.71
2418,22,163,6.27
2419,22,164,15.69
2420,22,165,3.14
2421,22,159,1.57
2422,22,160,9.41
2423,22,161,4.71
2424,22,162,4.71
2425,22,163,6.27
2426,22,164,15.69
2427,22,165,3.14
2428,22,159,1.57
2429,22,160,9.41
2430,22,161,4.71
2431,22,162,4.71
2432,22,163,6.27
2433,22,164,17.25
2434,22,165,3.14
2435,22,159,1.57
2436,22,160,10.98
2437,22,161,4.71
2438,22,162,4.71
2439,22,163,7.84
2440,22,164,17.25
2441,22,165,3.14
2442,22,159,1.57
2443,22,160,10.98
2444,22,161,6.27
2445,22,162,6.27
2446,22,163,7.84
2447,22,164,17.25
2448,22,165,3.14
2449,22,159,1.57
2450,22,160,12.55
2451,22,161,6.27
2452,22,162,6.27
2453,22,163,7.84
2454,22,164,18.82
2455,22,165,4.71
2456,22,159,1.57
2457,22,160,12.55
2458,22,161,6.27
2459,22,162,6.27
2460,22,163,7.84
2461,22,164,18.82
2462,22,165,4.71
2463,22,159,3.14
2464,22,160,14.12
2465,22,161,6.27
2466,22,162,6.27
2467,22,163,7.84
2468,22,164,20.39
2469,22,165,4.71
2470,22,159,3.14
2471,22,160,14.12
2472,22,161,7.84
2473,22,162,6.27
2474,22,163,9.41
2475,22,164,21.96
2476,22,165,4.71
2477,22,159,3.14
2478,22,160,14.12
2479,22,161,7.84
2480,22,162,7.84
2481,22,163,9.41
2482,22,164,21.96
2483,22,165,6.27
2484,22,159,3.14
2485,22,160,15.69
2486,22,161,7.84
2487,22,162,7.84
2488,22,163,9.41
2489,22,164,23.53
2490,22,165,6.27
2491,22,159,3.14
2492,22,160,15.69
2493,22,161,9.41
2494,22,162,7.84
2495,22,163,9.41
2496,22,164,25.10
2497,22,165,7.84
2498,22,159,3.14
2499,22,160,15.69
2500,22,161,9.41
2501,22,162,7.84
2502,22,163,10.98
2503,22,164,26.67
2504,22,165,7.84
2505,22,159,3.14
2506,22,160,15.69
2507,22,161,9.41
2508,22,162,9.41
2509,22,163,10.98
2510,22,164,26.67
2511,22,165,9.41
2512,22,159,3.14
2513,22,160,15.69
2514,22,161,9.41
2515,22,162,9.41
2516,22,163,10.98
2517,22,164,28.24
2518,22,165,9.41
2519,22,159,3.14
2520,22,160,15.69
2521,22,161,9.41
2522,22,162,9.41
2523,22,163,10.98
2524,22,164,29.80
2525,22,165,10.98
2526,22,159,1.57
2527,22,160,15.69
2528,22,159,1.57
2529,22,160,15.69
2530,22,161,9.41
2531,22,162,9.41
2532,22,163,12.55
2533,22,164,31.37
2534,22,165,12.55
2535,22,159,1.57
2536,22,160,15.69
2537,22,161,10.98
2538,22,162,10.98
2539,22,163,12.55
2540,22,164,32.94
2541,22,165,14.12
2542,22,159,1.57
2543,22,160,14.12
2544,22,161,10.98
2545,22,162,10.98
2546,22,163,12.55
2547,22,164,36.08
2548,22,165,15.69
2549,22,160,12.55
2550,22,161,10.98
2551,22,162,10.98
2552,22,163,14.12
2553,22,164,37.65
2554,22,165,17.25
2555,22,160,12.55
2556,22,161,10.98
2557,22,162,10.98
2558,22,163,14.12
2559,22,164,40.78
2560,22,165,18.82
2561,22,160,10.98
2562,22,161,9.41
2563,22,162,10.98
2564,22,163,15.69
2565,22,164,45.49
2566,22,165,21.96
2567,22,160,9.41
2568,22,161,9.41
2569,22,162,12.55
2570,22,163,15.69
2571,22,164,50.20
2572,22,165,25.10
2573,22,160,7.84
2574,22,161,9.41
2575,22,162,12.55
2576,22,163,17.25
2577,22,164,54.90
2578,22,165,29.80
2579,22,160,6.27
2580,22,161,7.84
2581,22,162,12.55
2582,22,163,17.25
2583,22,164,61.18
2584,22,165,32.94
2585,22,160,4.71
2586,22,161,6.27
2587,22,162,10.98
2588,22,163,17.25
2589,22,164,67.45
2590,22,165,39.22
2591,22,166,1.57
2592,22,160,3.14
2593,22,161,4.71
2594,22,162,9.41
2595,22,163,18.82
2596,22,164,73.73
2597,22,165,43.92
2598,22,166,1.57
2599,22,161,3.14
2600,22,162,7.84
2601,22,163,17.25
2602,22,164,81.57
2603,22,165,48.63
2604,22,166,3.14
2605,22,161,1.57
2606,22,162,4.71
2607,22,163,17.25
2608,22,164,87.84
2609,22,165,54.90
